nid	v	maxdeg	max_ratio	argmax_alpha
v29CCCACCACCACACACCACACCACACACACCACACACCADEACACACACAADBEE	29	6	3.812006595423367e-06	21.872676300000002
v29CCCACCACCACCACAACACCACACCACAACACCACAACCACAACAACAACAAAE	29	6	1.1352422870003317e-06	21.872676300000002
v29CCCACCACCACCACAACACCACACCACAACACCACACACACAACAACAACAAAE	29	6	1.0231625188611825e-05	21.872676300000002
v29CCCACCACCACCACAACACCACACCACAACACCACACACCAAACACACAAADEE	29	6	1.027342506164632e-06	21.872676300000002
v29CCCACCACCACCACAACACCACACCACAACACCACACACCACAACAACAAABBE	29	6	1.3324699776503292e-06	21.872676300000002
v29CCCACCACCACCACACAACCACACCACACAACCAACACCACACAACCAAABABE	29	6	8.853404092728929e-07	21.872676300000002
v29CCCACCACCACCACACAACCACACCACACAACCAACACCACACAACCAABAABE	29	6	1.2666201748675241e-06	21.872676300000002
v29CCCACCACCACCACACACAACACCACACACAACACCACACACAACAACAACAAE	29	6	2.733658018589961e-07	21.872676300000002
v29CCCACCACCACCACACACAACACCACACACAACACCACACACAACAACACAAAE	29	6	2.8989762860263725e-07	2.1000000000000014
v29CCCACCACCACCACACACAACACCACACACAACACCACACACAACACACAABAE	29	6	3.7909618774533143e-07	2.1000000000000014
v29CCCACCACCACCACACACACACACCACACACAACACACACACACAACACADEAE	29	6	1.5094719124422453e-06	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACAACACACCACACACAAACAADEE	29	6	7.943579775522971e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACAACACACCACACACAACAAADEE	29	6	6.24442490758599e-07	55.27909663310495
v29CCCACCACCACCACACACACACACCACACACAACACACCACACACAACAABBAE	29	6	6.61447362438019e-07	55.27909663310495
v29CCCACCACCACCACACACACACACCACACACAACACACCACACACAADECADEE	29	6	9.368308951235831e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACAACACCACACACAAACAADEE	29	6	4.994853945373331e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACAACACCACACACACAAABABE	29	6	4.6003046500565354e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACAACACCACACACACAAABBAE	29	6	4.6893139279468845e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACAACACCACACACACAABABAE	29	6	4.792562709542025e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACAACACCACACACADEACADEE	29	6	4.7562627985316296e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACAACCACACACAACAABBAE	29	6	5.268587129142168e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACAACCACACACAADECADEE	29	6	3.9146312161256314e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACAACCACACACACAAABABE	29	6	4.2538684289997246e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACAACCACACACACAAABBAE	29	6	4.233606323300293e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACACACACACACACAABABAE	29	6	1.170365890869298e-06	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACACACACACACADEACADEE	29	6	4.878181632947633e-06	21.872676300000002
v29CCCACCACCACCACACACACACACCACACACACACACACCACACAACADEAABE	29	6	6.350818594524257e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACACACCACACACAADEABAE	29	6	5.052869982336348e-07	43.466993469328585
v29CCCACCACCACCACACACACACACCACACACACACACACCACACACADEAABAE	29	6	6.796287375274392e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCAAACACACCACACACDEACACACAABAE	29	6	4.350309588214767e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACACADEABE	29	6	2.0871805437929193e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACAACACCACACACCAAACADCADEEE	29	6	1.5351639653593188e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACAACCACACACCAACAADCADEEE	29	6	1.3063287526785922e-06	43.466993469328585
v29CCCACCACCACCACACACACCACACCAACACACACCACACACAACAAACADEAE	29	6	9.0758095030214e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAAAABACADEE	29	6	1.4018941895719845e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAAACAADABEE	29	6	1.5553536647520977e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAAACAADBAEE	29	6	1.5754366927696665e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAAADABEE	29	6	1.5628740136403209e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAACAAADBAEE	29	6	1.4539706725261513e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCAACACACACCACACACCAADEABCADEE	29	6	1.7716126073443576e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAAACACCACACACCADEACACAABAE	29	6	4.457759914162972e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACAACCACACACACAAACCADEABE	29	6	9.76672209409345e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAABCADEAE	29	6	1.5204177450652065e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAACADEAAE	29	6	1.364419145409846e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAACDABEAE	29	6	1.1338837595623146e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACAACCACACACCACAAADCADEEE	29	6	1.0727427111746596e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACACACACCADEACACAABAE	29	6	1.3886876729702363e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACACAAAABCADEE	29	6	8.860562742700034e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACACAACAABBABE	29	6	5.233300414070344e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCAAAABACADEE	29	6	1.2122346220782335e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCAAABACAADEE	29	6	4.021476773966151e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCAAACAADABEE	29	6	1.3858216204155387e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCAAACAADBAEE	29	6	1.2829033199105957e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAAABBABE	29	6	1.6162386181744858e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAABABABE	29	6	1.519783834588552e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCACAAABABBAE	29	6	1.4586862050385044e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCACAABABAABE	29	6	1.601617323593381e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCACAADEDABEE	29	6	2.4716698549016578e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCADEAABCADEE	29	6	1.5309085999562648e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCADEABACADEE	29	6	1.313178998855599e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCADEACAADEAE	29	6	2.1423972441362603e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCADEACADABEE	29	6	1.4239453137469727e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACAACACACCACACACCADEACADBAEE	29	6	1.4983903453100786e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAAACCACACACCACADECADEABE	29	6	1.077145257244463e-06	43.466993469328585
v29CCCACCACCACCACACACACCACACCACACAACACCACACACACAAAABCADEE	29	6	6.683705699307428e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCAAAABACADEE	29	6	9.640713792995564e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAABBABE	29	6	1.3280299424332601e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAADABEE	29	6	1.1563533816384183e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCAACAAADBAEE	29	6	1.0477642466975296e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCAADEABCADEE	29	6	1.2475564662253544e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCACAAABABBAE	29	6	1.163347154734343e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEADABEE	29	6	1.2272226577734955e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACAACACCACACACCACADEADBAEE	29	6	1.1526863726527961e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACACAAAABCADEE	29	6	4.4401640039266314e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCAAACAADABEE	29	6	9.561548292984897e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCAAACAADBAEE	29	6	9.073567835104602e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCAACAAABBABE	29	6	1.076674724676162e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCAACAAADABEE	29	6	9.516892849938906e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCAACAAADBAEE	29	6	9.044867007768661e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACCACACACCADEAABCADEE	29	6	1.0146474243807041e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACAACDEACCACACACAAACADEE	29	6	4.079913702178872e-07	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACACAAACACCACACACADEAABE	29	6	4.3174855679756097e-07	43.466993469328585
v29CCCACCACCACCACACACACCACACCACACACACACCACACACCAADEABAABE	29	6	1.6320641878451777e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACACACCACACACCADEAABAABE	29	6	1.733227947259094e-06	21.872676300000002
v29CCCACCACCACCACACACACCACACCACACACACACCACACACCADEADEBABE	29	6	1.95104835997451e-06	21.872676300000002
v29CCCACCACCACCACACACACDECACACACACACACACACACACACACAACADEE	29	6	8.498701085934745e-06	21.872676300000002
v29CCCACCACCACCACACCACAACACCACAACCACAACACCACAACCAAACAAAAE	29	6	7.168831642903502e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACACAACACACACACACAACADEAE	29	6	9.64022369858638e-06	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACACAACACCACACACAAACAADEE	29	6	1.0199512028051239e-06	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAAABABE	29	6	7.981623681295412e-07	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACACAACACCACACACACAAABBAE	29	6	7.577219369276419e-07	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACACAACACCACACACADEACADEE	29	6	5.379927490728538e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCAAACACACACACACDEACAABE	29	6	1.89455395199511e-06	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACAACACDEAACAAE	29	6	5.933437420122286e-07	55.27909663310495
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACAACDEAACAAE	29	6	5.747685591992439e-07	55.27909663310495
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEAAABE	29	6	5.710711481619902e-07	55.27909663310495
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEAABAE	29	6	5.908187157771942e-07	55.27909663310495
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEAADEE	29	6	5.549366161991212e-07	55.27909663310495
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEABABE	29	6	5.79512937718081e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACACDEABBAE	29	6	5.571915420664222e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACADBECADEE	29	6	9.538779737624945e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCAAACACCACACACADEACADEE	29	6	5.817955868522884e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAAACCACACAACCADEBABE	29	6	7.971106339279733e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAAACCACACACAADECADEE	29	6	6.638713942328463e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAAACCACACACACADEADEE	29	6	1.1590554383921269e-06	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAAACCACACACACADEBABE	29	6	8.7559956161629e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACACACACACAAABABE	29	6	7.602090420700242e-06	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACCACAACACACACACACADEADEE	29	6	3.527607330431465e-06	21.872676300000002
v29CCCACCACCACCACACCACAACACCACACACCACAACACCAACAACCAAABAAE	29	6	5.897142774401315e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACADEAABE	29	6	7.801204537630982e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACAACDABEABE	29	6	7.169490698379765e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACAADCAAAEAE	29	6	4.617134281791237e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACAADCADEEAE	29	6	5.21453775031069e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACACAADAEABE	29	6	6.900918035005652e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACACADBAEBAE	29	6	4.695205086869185e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCACAACACCACACACADBEAABE	29	6	5.16104727252906e-07	43.466993469328585
v29CCCACCACCACCACACCACAACACCACACACCADEACCACACACACDEACAABE	29	6	6.947981027014053e-07	55.27909663310495
v29CCCACCACCACCACACCACACAACCACACACCAACAACCACACACACAAABABE	29	6	6.117799524090972e-06	21.872676300000002
v29CCCACCACCACCACACCACACAACCACACACCAACAACCACACACACAAABBAE	29	6	2.1153668373929106e-06	21.872676300000002
v29CCCACCACCACCACACCACACAACCACACACCAACAACCACACACADBECADEE	29	6	1.8265815365898036e-06	43.466993469328585
v29CCCACCACCACCACACCACACACACCACAACCACACACACACCACAABABABAE	29	6	6.230721440324217e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACAACAACACACACACAAACADEE	29	6	6.940436810516049e-06	21.872676300000002
v29CCCACCACCACCACACCACACACACCACACACAACACAACCACACACAADEABE	29	6	5.72276187947286e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACAACACAACCACACACAADEBAE	29	6	5.262729491576193e-07	21.872676300000002
v29CCCACCACCACCACACCACACACACCACACACACACAAACCACACACAADEBAE	29	6	5.784536954790322e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACACADEACCACACACADECADEE	29	6	5.764526738463919e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACCACADEACCACACAACDAEABE	29	6	4.676797381122691e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACCACADEACCACACACAADEABE	29	6	6.032772870563519e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACCACADEACCACACACAADEBAE	29	6	5.758098326631837e-07	43.466993469328585
v29CCCACCACCACCACACCACACACACCACACACDEACAACCACACACAAACADEE	29	6	5.011770162158209e-07	21.872676300000002
v29CCCACCACCACCACACCACACACACCACACACDEACACACACACACAAACADEE	29	6	2.105766971566224e-06	21.872676300000002
v29CCCACCACCACCACACCACACACACCACACACDEACACACCACACACAADEBAE	29	6	5.37098136168623e-07	43.466993469328585
v29CCCACCACCACCACACCACACCAACCACACACADECAACCACACACAAACADEE	29	6	5.558528423201548e-07	43.466993469328585
v29CCCACCACCACCACACCACACCAACCACACACDEACAACCACACACAAACADEE	29	6	4.146894502789333e-07	21.872676300000002
v29CCCACCACCACCACACCACACCAACDEACCACACACCAAACCACACAACDEABE	29	6	2.5511078684472103e-07	43.466993469328585
v29CCCACCACCACCACACCACACCACACDEACCAACACACACAACCAACACAAAAE	29	6	2.89871140837277e-07	55.27909663310495
v29CCCACCACCACCACACCACACCACACDEACCAACACCAACAACCAACACAAAAE	29	6	3.686083577271299e-07	43.466993469328585
v29CCCACCACCACCACACCACACCACACDEACCACACACAACAACCAACACAAAAE	29	6	3.4498590089160183e-07	43.466993469328585
v29CCCACCACCACCACACCACACCACACDEACCACACACCACAAACCACAAABABE	29	6	2.3181550065278156e-07	43.466993469328585
v29CCCACCACCACCACACCACACCACACDEACCACACACCACAAACCACADEBABE	29	6	2.9464963708648525e-07	43.466993469328585
v29CCCACCCACCACCACAACCAACCACACACAACCAACCAACACAACCAABCAABE	29	6	8.239125508088969e-07	43.466993469328585
v29CCCACCCACCACCACAACCAACCACACCAAACCAACCACACACDECAABCAAAE	29	6	4.619881268920564e-07	43.466993469328585
v29CCCACCCACCACCACAACCAACCACACCAAACCAACCACACACDECAABCADEE	29	6	4.7061444886751525e-07	43.466993469328585
v29CCCACCCACCACCACAACCACACCACACCACAACCACACAACACAACAABBABE	29	6	1.175505464131991e-06	2.1000000000000014
v29CCCACCCACCACCACACACACACCACACCAACACACAACCADECAACACAAAAE	29	6	4.3273536592492437e-07	43.466993469328585
v29CCCACCCACCACCACACCAACACACACCACAACCAACAACACACAACCAAABAE	29	6	2.230246662275435e-06	21.872676300000002
v29CCCCACCACACACCACACCACACACACCACACACACACACAACACACAAABABE	29	6	1.9595525043273464e-06	21.872676300000002
v30CCCACACACCAACACACCAACACACCAACACACCAACACACCAACACACCAACAAE	30	6	0.0007300867318563291	2.1000000000000014
v30CCCACACACCACACACACACACACACACACACACACACACACACACACACACAAAE	30	6	1.8696382255579655e-06	2.1000000000000014
v30CCCACACACCACACACACACACACACACACACACACACACACACACACACACAABE	30	6	1.013523154534033e-06	2.1000000000000014
v30CCCACACACCACACACACACACACACACACACACACACACACACACACACACADEE	30	6	3.432607915501236e-06	2.1000000000000014
v30CCCACACACCACACACACCACACACAACCACACACAACCACACACAACACACAAAE	30	6	2.1889822869612798e-05	21.872676300000002
v30CCCACACACCACACACACCACACACAACCACACACAACCACACACAACCACAADEE	30	6	2.0492292322605917e-05	21.872676300000002
v30CCCACACACCACACACACCACACACACACACACACACAACACACACAACACACAAE	30	6	8.98048862731784e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACACACACACACACACACACAACACAABE	30	6	1.7026370718290626e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACACACACACACACACACACACACADEAE	30	6	1.6878581601647905e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACCAACACACAACCAACACAACCAACAAE	30	6	1.6057920194598054e-06	2.1000000000000014
v30CCCACACACCACACACACCACACACACACCACACACACAACACACACACAACADEE	30	6	3.08655422044897e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACCACACACACAACCACACACACAAAABE	30	6	2.0256133347836143e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACCACACACACAACCACACACACAABDEE	30	6	6.6067605519996934e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACCACACACACACAACACACAACAACAAE	30	6	2.7077474654550975e-07	43.466993469328585
v30CCCACACACCACACACACCACACACACACCACACACACACAACACACACACAADEE	30	6	4.7414411387002844e-07	2.1000000000000014
v30CCCACACACCACACACACCACACACACACCACACACACACACACACACAACAAABE	30	6	9.566643392441759e-07	21.872676300000002
v30CCCACACACCACACACACCACACACACACCACACACACACACACACACACAAAABE	30	6	1.1482192893034318e-06	21.872676300000002
v30CCCACACACCACACACACCACACACACACCACACACADECACACACAACACACAAE	30	6	1.6274417076991917e-06	2.1000000000000014
v30CCCACACCACACAACCACACAACCACACAACCACACAACCACACAACCACACAAAE	30	6	3.3914471005561614e-05	2.1000000000000014
v30CCCACACCACACAACCACACAACCACACAACCACACAACCACACAACCACACAABE	30	6	1.4372316424744444e-05	2.1000000000000014
v30CCCACACCACACACACCAACACACACCAACACACACCAACACACACCAACACAAAE	30	6	1.0404936361742592e-05	21.872676300000002
v30CCCACACCACACACACCACACACAACCACACACAACCACACACAACACACACAAAE	30	6	9.32181111528848e-06	21.872676300000002
v30CCCACACCACACACACCACACACAACCACACACAACCACACACAACACACACAABE	30	6	7.356456594332884e-06	21.872676300000002
v30CCCACACCACACACACCACACACAACCACACACAACCACACACAACCACAACAABE	30	6	1.251196248734872e-05	21.872676300000002
v30CCCACACCACACACACCACACACAACCACACACAACCACACACAACCACACAAAAE	30	6	1.4233104669804685e-05	21.872676300000002
v30CCCACACCACACACACCACACACAACCACACACAACCACACACAACCACACAAABE	30	6	1.4228954121536263e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACAACACAACAAE	30	6	1.0154322022690873e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACAACACACADEE	30	6	5.955182889671544e-07	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACACAACAACAAE	30	6	7.991947817032903e-07	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACACACAAACAAE	30	6	2.52738592627469e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACACACACAABAE	30	6	1.3726160108668428e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACACACACACACACACACACACACACAADEE	30	6	1.7755480318689337e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACAACACACACACAACACAABE	30	6	3.897952061050614e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACAACCAACACACAACCAAABE	30	6	1.6827293372050157e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACAACCACACACACAAACAAAE	30	6	1.675205317489372e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACAACCACACACACAAACADEE	30	6	2.6056326135901257e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACAACCACACACACAACAADEE	30	6	1.7772824715513463e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACAACACACAACAACACAAE	30	6	5.9250551357410205e-05	2.1000000000000014
v30CCCACACCACACACACCACACACACACCACACACACACAACACACACACAACAABE	30	6	7.895735350269592e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACAACAAACAAE	30	6	1.4510293202729467e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACAACACAABAE	30	6	1.2996918045774138e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACACAAACAAAE	30	6	2.984188682487378e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACACAAACADEE	30	6	3.3591346783557945e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACACAACAADEE	30	6	3.000315240443675e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACACACAAADEE	30	6	2.8287752883909566e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACACACACACACAABABE	30	6	6.039740462683159e-06	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACCAACACAACAACAAAE	30	6	1.773322413914998e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACCAACACACACAABBAE	30	6	3.173160188281529e-05	21.872676300000002
v30CCCACACCACACACACCACACACACACCACACACACACACCACACACACADEAABE	30	6	3.22650352306839e-05	21.872676300000002
v30CCCACACCACCACACACAACCACACACAACCACACACAACCACACACAACAACAAE	30	6	1.2651047646926262e-05	21.872676300000002
v30CCCACACCACCACACACACACCACACACACAACCACACACACAACACACACADEAE	30	6	1.6365357486216362e-06	21.872676300000002
